group	accession	protein_length	double_core	repeat1	repeat1_i_evalue	repeat2	repeat2_i_evalue
CMD-like	tr|A0ABM9MBG6|A0ABM9MBG6_9MYCO	126	0				
CMD-like	tr|A0ABN0A3N2|A0ABN0A3N2_9FIRM	134	0				
CMD-like	tr|A0ABN0F775|A0ABN0F775_9BURK	139	0				
CMD-like	tr|A0ABN0G9V7|A0ABN0G9V7_9BURK	138	0				
CMD-like	tr|A0ABN0IJ11|A0ABN0IJ11_9FIRM	126	0				
CMD-like	tr|A0ABN0RZ33|A0ABN0RZ33_9BORD	138	0				
CMD-like	tr|A0ABN0S3K7|A0ABN0S3K7_9BORD	129	0				
CMD-like	tr|A0ABN0S7K9|A0ABN0S7K9_9GAMM	132	0				
CMD-like	tr|A0ABN0U2D0|A0ABN0U2D0_9ACTN	125	0				
CMD-like	tr|A0ABN0WXL3|A0ABN0WXL3_9ALTE	125	0				
CMD-like	tr|A0ABN0X2H5|A0ABN0X2H5_9ACTN	125	0				
CMD-like	tr|A0ABN0XBH5|A0ABN0XBH5_9ACTN	197	0				
CMD-like	tr|A0ABN0XLI5|A0ABN0XLI5_9ACTN	124	0				
CMD-like	tr|A0ABN0ZIH4|A0ABN0ZIH4_9ACTN	148	0				
CMD-like	tr|A0ABN0ZUG3|A0ABN0ZUG3_9BACI	124	0				
CMD-like	tr|A0ABN1A090|A0ABN1A090_9SPHN	183	0				
CMD-like	tr|A0ABN1AXY2|A0ABN1AXY2_9SPHN	197	0				
CMD-like	tr|A0ABN1BJ74|A0ABN1BJ74_9DEIO	156	0				
CMD-like	tr|A0ABN1CBD5|A0ABN1CBD5_9BURK	134	0				
CMD-like	tr|A0ABN1CQC1|A0ABN1CQC1_9BURK	125	0				
CMD-like	tr|A0ABN1EYR8|A0ABN1EYR8_9ACTN	155	0				
CMD-like	tr|A0ABN1EYV0|A0ABN1EYV0_9ACTN	153	0				
CMD-like	tr|A0ABN1EYX4|A0ABN1EYX4_9ACTN	152	0				
CMD-like	tr|A0ABN1F6E2|A0ABN1F6E2_9PROT	130	0				
CMD-like	tr|A0ABN1FEB5|A0ABN1FEB5_9PROT	196	0				
CMD-like	tr|A0ABN1FNA0|A0ABN1FNA0_9PROT	158	0				
CMD-like	tr|A0ABN1NDX5|A0ABN1NDX5_9PSEU	170	0				
CMD-like	tr|A0ABN1PUK4|A0ABN1PUK4_9PSEU	161	0				
CMD-like	tr|A0ABN1Q4Z3|A0ABN1Q4Z3_9PSEU	197	0				
CMD-like	tr|A0ABN1QMA0|A0ABN1QMA0_9ACTN	137	0				
CMD-like	tr|A0ABN1RQ43|A0ABN1RQ43_9ACTN	141	0				
CMD-like	tr|A0ABN1T1D0|A0ABN1T1D0_9ACTN	133	0				
CMD-like	tr|A0ABN1TLG4|A0ABN1TLG4_9ACTN	178	0				
CMD-like	tr|A0ABN1TTP0|A0ABN1TTP0_9ACTN	194	0				
CMD-like	tr|A0ABN1TWJ5|A0ABN1TWJ5_9ACTN	155	0				
CMD-like	tr|A0ABN1VGR1|A0ABN1VGR1_9PSEU	143	0				
CMD-like	tr|A0ABN1W1P8|A0ABN1W1P8_9PSEU	166	0				
CMD-like	tr|A0ABN1WUJ8|A0ABN1WUJ8_9ACTN	180	0				
CMD-like	tr|A0ABN1X3K5|A0ABN1X3K5_9ACTN	198	0				
CMD-like	tr|A0ABN1YIA7|A0ABN1YIA7_9ACTN	197	0				
CMD-like	tr|A0ABN1ZXR9|A0ABN1ZXR9_9ACTN	159	0				
CMD-like	tr|A0ABN1ZY94|A0ABN1ZY94_9ACTN	199	0				
CMD-like	tr|A0ABN2A8B1|A0ABN2A8B1_9ACTN	132	0				
CMD-like	tr|A0ABN2ABK1|A0ABN2ABK1_9ACTN	160	0				
CMD-like	tr|A0ABN2AGC9|A0ABN2AGC9_9ACTN	197	0				
CMD-like	tr|A0ABN2ALV7|A0ABN2ALV7_9ACTN	210	0				
CMD-like	tr|A0ABN2BAH3|A0ABN2BAH3_9MICO	155	0				
CMD-like	tr|A0ABN2BQ17|A0ABN2BQ17_9ACTN	207	0				
CMD-like	tr|A0ABN2BVW7|A0ABN2BVW7_9ACTN	194	0				
CMD-like	tr|A0ABN2C0P8|A0ABN2C0P8_9MICO	183	0				
CMD-like	tr|A0ABN2CWS2|A0ABN2CWS2_9ACTN	169	0				
CMD-like	tr|A0ABN2DMW4|A0ABN2DMW4_9ACTN	176	0				
CMD-like	tr|A0ABN2DP30|A0ABN2DP30_9ACTN	183	0				
CMD-like	tr|A0ABN2ET31|A0ABN2ET31_9ACTN	175	0				
CMD-like	tr|A0ABN2F6U6|A0ABN2F6U6_9ACTN	191	0				
CMD-like	tr|A0ABN2HVC4|A0ABN2HVC4_9ACTN	153	0				
CMD-like	tr|A0ABN2JA56|A0ABN2JA56_9MICO	176	0				
CMD-like	tr|A0ABN2JCG3|A0ABN2JCG3_9MICO	209	0				
CMD-like	tr|A0ABN2MH14|A0ABN2MH14_9PSEU	128	0				
CMD-like	tr|A0ABN2N4Y7|A0ABN2N4Y7_9MICO	194	0				
CMD-like	tr|A0ABN2NIP4|A0ABN2NIP4_9MICO	150	0				
CMD-like	tr|A0ABN2NJ55|A0ABN2NJ55_9PSEU	150	0				
CMD-like	tr|A0ABN2P4P4|A0ABN2P4P4_9ACTN	143	0				
CMD-like	tr|A0ABN2PC67|A0ABN2PC67_9MICO	132	0				
CMD-like	tr|A0ABN2QZ20|A0ABN2QZ20_9MICO	193	0				
CMD-like	tr|A0ABN2R5W0|A0ABN2R5W0_9ACTN	197	0				
CMD-like	tr|A0ABN2RA60|A0ABN2RA60_9MICO	127	0				
CMD-like	tr|A0ABN2RV76|A0ABN2RV76_9ACTN	178	0				
CMD-like	tr|A0ABN2TPR1|A0ABN2TPR1_9ACTN	150	0				
CMD-like	tr|A0ABN2US87|A0ABN2US87_9MICO	199	0				
CMD-like	tr|A0ABN2WN17|A0ABN2WN17_9ACTN	203	0				
CMD-like	tr|A0ABN2YF16|A0ABN2YF16_9ACTN	163	0				
CMD-like	tr|A0ABN2ZBS7|A0ABN2ZBS7_9ACTN	151	0				
CMD-like	tr|A0ABN3CGD2|A0ABN3CGD2_9ACTN	209	0				
CMD-like	tr|A0ABN3D0H9|A0ABN3D0H9_9ACTN	159	0				
CMD-like	tr|A0ABN3DC86|A0ABN3DC86_9ACTN	150	0				
CMD-like	tr|A0ABN3FAK8|A0ABN3FAK8_9ACTN	210	0				
CMD-like	tr|A0ABN3FK36|A0ABN3FK36_9ACTN	160	0				
CMD-like	tr|A0ABN3FM47|A0ABN3FM47_9ACTN	161	0				
CMD-like	tr|A0ABN3IFZ9|A0ABN3IFZ9_9ACTN	122	0				
CMD-like	tr|A0ABN3JKB4|A0ABN3JKB4_9ACTN	166	0				
CMD-like	tr|A0ABN3KBL5|A0ABN3KBL5_9ACTN	148	0				
CMD-like	tr|A0ABN3KRD6|A0ABN3KRD6_9MICO	184	0				
CMD-like	tr|A0ABN3M9U1|A0ABN3M9U1_9ACTN	157	0				
CMD-like	tr|A0ABN3MII3|A0ABN3MII3_9ACTN	184	0				
CMD-like	tr|A0ABN3P5C0|A0ABN3P5C0_9MICO	158	0				
CMD-like	tr|A0ABN3RBY4|A0ABN3RBY4_9ACTN	157	0				
CMD-like	tr|A0ABN3RPY7|A0ABN3RPY7_9ACTN	199	0				
CMD-like	tr|A0ABN3RZI1|A0ABN3RZI1_9ACTN	167	0				
CMD-like	tr|A0ABN3S6C5|A0ABN3S6C5_9ACTN	150	0				
CMD-like	tr|A0ABN3TV35|A0ABN3TV35_9ACTN	126	0				
CMD-like	tr|A0ABN3U2H6|A0ABN3U2H6_9ACTN	145	0				
CMD-like	tr|A0ABN3V6I9|A0ABN3V6I9_9PSEU	153	0				
CMD-like	tr|A0ABN3VNW8|A0ABN3VNW8_9PSEU	142	0				
CMD-like	tr|A0ABN3WKI8|A0ABN3WKI8_STRTU	201	0				
CMD-like	tr|A0ABN3XNM1|A0ABN3XNM1_9ACTN	127	0				
CMD-like	tr|A0ABN4A5C3|A0ABN4A5C3_GEOTH	122	0				
CMD-like	tr|A0ABN4PXW5|A0ABN4PXW5_YERET	185	0				
CMD-like	tr|A0ABN4TD65|A0ABN4TD65_9BURK	150	0				
CMD-like	tr|A0ABN4YR46|A0ABN4YR46_SPOUR	126	0				
CMD-like	tr|A0ABN5FFA1|A0ABN5FFA1_9PROT	178	0				
CMD-like	tr|A0ABN5GJ33|A0ABN5GJ33_9RHOB	157	0				
CMD-like	tr|A0ABN5GQI8|A0ABN5GQI8_9RHOB	141	0				
CMD-like	tr|A0ABN5J8Q7|A0ABN5J8Q7_FUSMR	205	0				
CMD-like	tr|A0ABN5LZW4|A0ABN5LZW4_9DEIN	133	0				
CMD-like	tr|A0ABN5WJ37|A0ABN5WJ37_9SPHN	128	0				
CMD-like	tr|A0ABN5WWQ7|A0ABN5WWQ7_9GAMM	143	0				
CMD-like	tr|A0ABN5XXR0|A0ABN5XXR0_MYCME	185	0				
CMD-like	tr|A0ABN5YSX7|A0ABN5YSX7_9MYCO	176	0				
CMD-like	tr|A0ABN6IUQ7|A0ABN6IUQ7_9CLOT	123	0				
CMD-like	tr|A0ABN6KAN1|A0ABN6KAN1_9LEPT	144	0				
CMD-like	tr|A0ABN6U5J1|A0ABN6U5J1_9NOCA	134	0				
CMD-like	tr|A0ABN7HWJ3|A0ABN7HWJ3_9BURK	158	0				
CMD-like	tr|A0ABN7Y0L3|A0ABN7Y0L3_9BURK	148	0				
CMD-like	tr|A0ABN7YM40|A0ABN7YM40_9BURK	153	0				
CMD-like	tr|A0ABN8A7T2|A0ABN8A7T2_9BACI	189	0				
CMD-like	tr|A0ABN8E5D7|A0ABN8E5D7_9VIBR	124	0				
CMD-like	tr|A0ABN8JTR8|A0ABN8JTR8_9HYPH	194	0				
CMD-like	tr|A0ABN9GCN8|A0ABN9GCN8_9NEOB	174	0				
CMD-like	tr|A0ABN9JJI9|A0ABN9JJI9_9RALS	150	0				
CMD-like	tr|A0ABN9JVX0|A0ABN9JVX0_9RALS	144	0				
CMD-like	tr|A0ABP0AZ17|A0ABP0AZ17_9PEZI	194	0				
CMD-like	tr|A0ABP0BEN7|A0ABP0BEN7_9PEZI	184	0				
CMD-like	tr|A0ABP0CPA0|A0ABP0CPA0_9PEZI	201	0				
CMD-like	tr|A0ABP0CTV7|A0ABP0CTV7_9PEZI	199	1	72-103	0.000166	153-180	0.000176
CMD-like	tr|A0ABP0D135|A0ABP0D135_9PEZI	140	0				
CMD-like	tr|A0ABP0D5U7|A0ABP0D5U7_9PEZI	125	0				
CMD-like	tr|A0ABP2YY36|A0ABP2YY36_STASI	146	0				
CMD-like	tr|A0ABP3D2F7|A0ABP3D2F7_9PSEU	138	0				
CMD-like	tr|A0ABP3JVJ6|A0ABP3JVJ6_9SPHN	151	0				
CMD-like	tr|A0ABP3KZ74|A0ABP3KZ74_9ACTN	161	0				
CMD-like	tr|A0ABP3QBE1|A0ABP3QBE1_9PROT	120	0				
CMD-like	tr|A0ABP3QCK9|A0ABP3QCK9_9ACTN	156	0				
CMD-like	tr|A0ABP3QH14|A0ABP3QH14_9HYPH	151	0				
CMD-like	tr|A0ABP3SAK7|A0ABP3SAK7_9ACTN	170	0				
CMD-like	tr|A0ABP3VI67|A0ABP3VI67_9FLAO	181	0				
CMD-like	tr|A0ABP3VWH6|A0ABP3VWH6_9BURK	134	0				
CMD-like	tr|A0ABP4ABX6|A0ABP4ABX6_9ACTN	181	0				
CMD-like	tr|A0ABP4AI25|A0ABP4AI25_9ACTN	191	0				
CMD-like	tr|A0ABP4AIT8|A0ABP4AIT8_9PSEU	179	0				
CMD-like	tr|A0ABP4AXT9|A0ABP4AXT9_9PSEU	162	0				
CMD-like	tr|A0ABP4AYZ4|A0ABP4AYZ4_9ACTN	174	0				
CMD-like	tr|A0ABP4B270|A0ABP4B270_9ACTN	149	0				
CMD-like	tr|A0ABP4BU38|A0ABP4BU38_9ACTN	202	0				
CMD-like	tr|A0ABP4BXQ9|A0ABP4BXQ9_9ACTN	129	0				
CMD-like	tr|A0ABP4G7F2|A0ABP4G7F2_9MICO	137	0				
CMD-like	tr|A0ABP4IB32|A0ABP4IB32_9PSEU	157	0				
CMD-like	tr|A0ABP4PFC4|A0ABP4PFC4_9ACTN	147	0				
CMD-like	tr|A0ABP4PNH4|A0ABP4PNH4_9ACTN	157	0				
CMD-like	tr|A0ABP4UFU2|A0ABP4UFU2_9ACTN	153	0				
CMD-like	tr|A0ABP4VRY4|A0ABP4VRY4_9ACTN	177	0				
CMD-like	tr|A0ABP5DWK0|A0ABP5DWK0_9MICO	194	0				
CMD-like	tr|A0ABP5ER04|A0ABP5ER04_9MICO	165	0				
CMD-like	tr|A0ABP5ERQ9|A0ABP5ERQ9_9ACTN	152	0				
CMD-like	tr|A0ABP5H271|A0ABP5H271_9ACTN	183	0				
CMD-like	tr|A0ABP5H8T0|A0ABP5H8T0_9ACTN	150	0				
CMD-like	tr|A0ABP5HJL5|A0ABP5HJL5_9ACTN	155	0				
CMD-like	tr|A0ABP5HY45|A0ABP5HY45_9ACTN	205	0				
CMD-like	tr|A0ABP5L8L4|A0ABP5L8L4_9ACTN	159	0				
CMD-like	tr|A0ABP5LIC1|A0ABP5LIC1_9ACTN	133	0				
CMD-like	tr|A0ABP5MSQ2|A0ABP5MSQ2_9MICO	189	0				
CMD-like	tr|A0ABP5NUV6|A0ABP5NUV6_9MICC	160	0				
CMD-like	tr|A0ABP5PPG2|A0ABP5PPG2_9ACTN	129	0				
CMD-like	tr|A0ABP5RSM4|A0ABP5RSM4_9ACTN	157	0				
CMD-like	tr|A0ABP5TW80|A0ABP5TW80_9ACTN	154	0				
CMD-like	tr|A0ABP5VQM7|A0ABP5VQM7_9ACTN	180	0				
CMD-like	tr|A0ABP5WST7|A0ABP5WST7_9ACTN	159	0				
CMD-like	tr|A0ABP5XJS9|A0ABP5XJS9_9ACTN	143	0				
CMD-like	tr|A0ABP6ASL6|A0ABP6ASL6_STRLO	194	0				
CMD-like	tr|A0ABP6FYD1|A0ABP6FYD1_9ACTN	153	0				
CMD-like	tr|A0ABP6IBI1|A0ABP6IBI1_9ACTN	154	0				
CMD-like	tr|A0ABP6JFR4|A0ABP6JFR4_STRTU	171	0				
CMD-like	tr|A0ABP6L1W8|A0ABP6L1W8_9ACTN	176	0				
CMD-like	tr|A0ABP6L719|A0ABP6L719_9ACTN	154	0				
CMD-like	tr|A0ABP6MML2|A0ABP6MML2_9ACTN	193	0				
CMD-like	tr|A0ABP6NA08|A0ABP6NA08_9ACTN	196	0				
CMD-like	tr|A0ABP6Q4N2|A0ABP6Q4N2_9ACTN	174	0				
CMD-like	tr|A0ABP6QBD8|A0ABP6QBD8_9ACTN	173	0				
CMD-like	tr|A0ABP6QD05|A0ABP6QD05_9ACTN	150	0				
CMD-like	tr|A0ABP6RL79|A0ABP6RL79_9PSEU	172	0				
CMD-like	tr|A0ABP6RTF5|A0ABP6RTF5_9PSEU	151	0				
CMD-like	tr|A0ABP6RWH3|A0ABP6RWH3_9PSEU	159	0				
CMD-like	tr|A0ABP6S4Q2|A0ABP6S4Q2_9ACTN	125	0				
CMD-like	tr|A0ABP6SD04|A0ABP6SD04_9ACTN	129	0				
CMD-like	tr|A0ABP6T4E0|A0ABP6T4E0_9ACTN	186	0				
CMD-like	tr|A0ABP6T5J2|A0ABP6T5J2_9ACTN	157	0				
CMD-like	tr|A0A127VDX7|A0A127VDX7_9SPHI	147	0				
CMD-like	tr|A0A128FGT4|A0A128FGT4_9GAMM	180	0				
CMD-like	tr|A0A132C3B2|A0A132C3B2_9RHOB	202	0				
CMD-like	tr|A0A132EB87|A0A132EB87_9BURK	180	0				
CMD-like	tr|A0A132PG42|A0A132PG42_9MYCO	122	0				
CMD-like	tr|A0A133XEF9|A0A133XEF9_9RHOO	129	0				
CMD-like	tr|A0A133ZBK1|A0A133ZBK1_9FIRM	135	0				
CMD-like	tr|A0A136A753|A0A136A753_9ALTE	191	0				
CMD-like	tr|A0A136J191|A0A136J191_9PEZI	204	0				
CMD-like	tr|A0A0U1NIT6|A0A0U1NIT6_9RHOB	144	0				
CMD-like	tr|A0A0U2U3R9|A0A0U2U3R9_9BURK	139	0				
CMD-like	tr|A0A0U3EW78|A0A0U3EW78_9HYPH	187	0				
CMD-like	tr|A0A0U3GL66|A0A0U3GL66_9MICC	188	0				
CMD-like	tr|A0A0U3QB81|A0A0U3QB81_9MICC	194	0				
CMD-like	tr|A0A0U3QNG8|A0A0U3QNG8_9MICC	202	0				
CMD-like	tr|A0A0U4ZHB8|A0A0U4ZHB8_ASPCI	185	0				
CMD-like	tr|A0A0U5GV15|A0A0U5GV15_ASPCI	178	0				
CMD-like	tr|A0A0W0SRF2|A0A0W0SRF2_9GAMM	169	0				
CMD-like	tr|A0A0W0SWV5|A0A0W0SWV5_9GAMM	121	0				
CMD-like	tr|A0A0W0TVX1|A0A0W0TVX1_9GAMM	179	0				
CMD-like	tr|A0A2T7NMQ3|A0A2T7NMQ3_POMCA	205	0				
CMD-like	tr|A0A2U1CH37|A0A2U1CH37_9BURK	148	0				
CMD-like	tr|A0A2U1SXA9|A0A2U1SXA9_9MICO	133	0				
CMD-like	tr|A0A2U1UK87|A0A2U1UK87_9GAMM	172	0				
CMD-like	tr|A0A5D0RPK2|A0A5D0RPK2_9RHOB	137	0				
CMD-like	tr|A0A5D0TRV8|A0A5D0TRV8_9ACTN	178	0				
CMD-like	tr|A0A5D0UH81|A0A5D0UH81_9ACTN	149	0				
CMD-like	tr|A0A5D3K9V6|A0A5D3K9V6_9BRAD	148	0				
CMD-like	tr|A0A5D3KL24|A0A5D3KL24_9BRAD	164	0				
CMD-like	tr|A0A5D4XQZ1|A0A5D4XQZ1_9GAMM	147	0				
CMD-like	tr|A0A5D9A0T6|A0A5D9A0T6_9FLAO	138	0				
CMD-like	tr|A0A5D9C7A6|A0A5D9C7A6_9SPHN	124	0				
CMD-like	tr|A0A5D9CEL8|A0A5D9CEL8_9SPHN	137	0				
CMD-like	tr|A0ABP6TZ01|A0ABP6TZ01_9ACTN	173	0				
CMD-like	tr|A0ABP6UJQ9|A0ABP6UJQ9_9ACTN	150	0				
CMD-like	tr|A0ABP6VGH3|A0ABP6VGH3_9ACTN	169	0				
CMD-like	tr|A0ABP6W5N3|A0ABP6W5N3_9PSEU	137	0				
CMD-like	tr|A0ABP6W9L6|A0ABP6W9L6_9PSEU	122	0				
CMD-like	tr|A0ABP6XXW8|A0ABP6XXW8_9PSEU	123	0				
CMD-like	tr|A0ABP6YQ63|A0ABP6YQ63_9ACTN	180	0				
CMD-like	tr|A0ABP6ZFI5|A0ABP6ZFI5_9ACTN	128	0				
CMD-like	tr|A0ABP6ZJX5|A0ABP6ZJX5_9ACTN	160	0				
CMD-like	tr|A0ABP6ZP58|A0ABP6ZP58_9ACTN	162	0				
CMD-like	tr|A0ABP6ZQB3|A0ABP6ZQB3_9ACTN	200	0				
CMD-like	tr|A0ABP7A1J0|A0ABP7A1J0_9ACTN	149	0				
CMD-like	tr|A0ABP7A5K5|A0ABP7A5K5_9PSEU	185	0				
CMD-like	tr|A0ABP7CAB6|A0ABP7CAB6_9ACTN	168	0				
CMD-like	tr|A0ABP7CAE3|A0ABP7CAE3_9MICC	159	0				
CMD-like	tr|A0ABP7D9R1|A0ABP7D9R1_9MICO	151	0				
CMD-like	tr|A0ABP7FBY2|A0ABP7FBY2_9MICO	133	0				
CMD-like	tr|A0ABP7FXT8|A0ABP7FXT8_9MICO	130	0				
CMD-like	tr|A0ABP7G053|A0ABP7G053_9MICO	193	0				
CMD-like	tr|A0ABP7GX40|A0ABP7GX40_9MICO	150	0				
CMD-like	tr|A0ABP7H4L5|A0ABP7H4L5_9ACTN	132	0				
CMD-like	tr|A0ABP7I4W2|A0ABP7I4W2_9ACTN	133	0				
CMD-like	tr|A0ABP7I8V7|A0ABP7I8V7_9ACTN	136	0				
CMD-like	tr|A0ABP7IVV3|A0ABP7IVV3_9ACTN	169	0				
CMD-like	tr|A0ABP7J5W6|A0ABP7J5W6_9ACTN	128	0				
CMD-like	tr|A0ABP7K8K1|A0ABP7K8K1_9ACTN	135	0				
CMD-like	tr|A0ABP7KAK1|A0ABP7KAK1_9RHOB	135	0				
CMD-like	tr|A0ABP7KIJ7|A0ABP7KIJ7_9ACTN	146	0				
CMD-like	tr|A0ABP7KIL6|A0ABP7KIL6_9ACTN	190	0				
CMD-like	tr|A0ABP7KS37|A0ABP7KS37_9MICO	136	0				
CMD-like	tr|A0ABP7L1V0|A0ABP7L1V0_9ACTN	147	0				
CMD-like	tr|A0ABP7L823|A0ABP7L823_9MICO	164	0				
CMD-like	tr|A0ABP7LK81|A0ABP7LK81_9SPHN	131	0				
CMD-like	tr|A0ABP7LLG0|A0ABP7LLG0_9SPHN	164	0				
CMD-like	tr|A0ABP7M491|A0ABP7M491_9GAMM	143	0				
CMD-like	tr|A0ABP7MPJ0|A0ABP7MPJ0_9GAMM	142	0				
CMD-like	tr|A0ABP7MTS6|A0ABP7MTS6_9GAMM	141	0				
CMD-like	tr|A0ABP7N084|A0ABP7N084_9GAMM	145	0				
CMD-like	tr|A0ABP7NCG1|A0ABP7NCG1_9MICO	122	0				
CMD-like	tr|A0ABP7P2B9|A0ABP7P2B9_9SPHI	145	0				
CMD-like	tr|A0ABP7PG52|A0ABP7PG52_9SPHI	183	0				
CMD-like	tr|A0ABP7PY24|A0ABP7PY24_9SPHI	157	0				
CMD-like	tr|A0ABP7STD2|A0ABP7STD2_9BURK	173	0				
CMD-like	tr|A0ABP7T4P7|A0ABP7T4P7_9PSEU	180	0				
CMD-like	tr|A0ABP7V7W1|A0ABP7V7W1_9ACTN	153	0				
CMD-like	tr|A0ABP7W255|A0ABP7W255_9ACTN	157	0				
CMD-like	tr|A0ABP7W395|A0ABP7W395_9ACTN	154	0				
CMD-like	tr|A0ABP7YCE6|A0ABP7YCE6_9ACTN	191	0				
CMD-like	tr|A0ABP7YHJ4|A0ABP7YHJ4_9ACTN	156	0				
CMD-like	tr|A0ABP7YUW0|A0ABP7YUW0_9SPHI	145	0				
CMD-like	tr|A0ABP7ZHR9|A0ABP7ZHR9_9ACTN	202	0				
CMD-like	tr|A0ABP7ZQD7|A0ABP7ZQD7_9MICO	151	0				
CMD-like	tr|A0ABP8ALH9|A0ABP8ALH9_9ACTN	184	0				
CMD-like	tr|A0ABP8C8X0|A0ABP8C8X0_9FLAO	182	0				
CMD-like	tr|A0ABP8C9X7|A0ABP8C9X7_9ACTN	200	0				
CMD-like	tr|A0ABP8CIY7|A0ABP8CIY7_9ACTN	187	0				
CMD-like	tr|A0ABP8D276|A0ABP8D276_9ACTN	127	0				
CMD-like	tr|A0ABP8D2K0|A0ABP8D2K0_9ACTN	154	0				
CMD-like	tr|A0ABP8D7G6|A0ABP8D7G6_9ACTN	161	0				
CMD-like	tr|A0ABP8E510|A0ABP8E510_9MICO	120	0				
CMD-like	tr|A0ABP8E9E4|A0ABP8E9E4_9FLAO	161	0				
CMD-like	tr|A0ABP8EJ88|A0ABP8EJ88_9MICO	157	0				
CMD-like	tr|A0ABP8FAH7|A0ABP8FAH7_9MYCO	192	0				
CMD-like	tr|A0ABP8FBV6|A0ABP8FBV6_9BACT	147	0				
CMD-like	tr|A0ABP8FW72|A0ABP8FW72_9SPHI	150	0				
CMD-like	tr|A0ABP8G6K6|A0ABP8G6K6_9BACT	148	0				
CMD-like	tr|A0ABP8GG75|A0ABP8GG75_9SPHI	146	0				
CMD-like	tr|A0ABP8GKT0|A0ABP8GKT0_9BURK	172	0				
CMD-like	tr|A0ABP8HRQ7|A0ABP8HRQ7_9BURK	191	0				
CMD-like	tr|A0ABP8HRZ5|A0ABP8HRZ5_9BURK	133	0				
CMD-like	tr|A0ABP8HTB4|A0ABP8HTB4_9BURK	193	0				
CMD-like	tr|A0ABP8I0C4|A0ABP8I0C4_9GAMM	124	0				
CMD-like	tr|A0ABP8I0T3|A0ABP8I0T3_9BACT	183	0				
CMD-like	tr|A0ABP8I947|A0ABP8I947_9BURK	124	0				
CMD-like	tr|A0ABP8I9D5|A0ABP8I9D5_9BURK	174	0				
CMD-like	tr|A0ABP8IK58|A0ABP8IK58_9GAMM	185	0				
CMD-like	tr|A0ABP8J2E7|A0ABP8J2E7_9ACTN	124	0				
CMD-like	tr|A0ABP8JPA3|A0ABP8JPA3_9ACTN	198	0				
CMD-like	tr|A0ABP8KAX6|A0ABP8KAX6_9ACTN	153	0				
CMD-like	tr|A0ABP8LWR0|A0ABP8LWR0_9BACT	168	0				
CMD-like	tr|A0ABP8MHS0|A0ABP8MHS0_9BACT	182	0				
CMD-like	tr|A0ABP8P3W5|A0ABP8P3W5_9NOCA	157	0				
CMD-like	tr|A0ABP8PJK0|A0ABP8PJK0_9NOCA	200	0				
CMD-like	tr|A0ABP8PP58|A0ABP8PP58_9NOCA	210	1	32-67	1.39e-05	157-185	0.000817
CMD-like	tr|A0ABP8PWX4|A0ABP8PWX4_9ACTN	183	0				
CMD-like	tr|A0ABP8RPM3|A0ABP8RPM3_9PSEU	187	0				
CMD-like	tr|A0ABP8RVS3|A0ABP8RVS3_9PSEU	186	0				
CMD-like	tr|A0ABP8RWC6|A0ABP8RWC6_9PSEU	145	0				
CMD-like	tr|A0ABP8S0I0|A0ABP8S0I0_9PSEU	136	0				
CMD-like	tr|A0ABP8S219|A0ABP8S219_9PSEU	131	0				
CMD-like	tr|A0ABP8S2I6|A0ABP8S2I6_9PSEU	190	0				
CMD-like	tr|A0ABP8SHG2|A0ABP8SHG2_9ACTN	196	0				
CMD-like	tr|A0ABP8TAI3|A0ABP8TAI3_9ACTN	193	0				
CMD-like	tr|A0ABP8TU28|A0ABP8TU28_9ACTN	146	0				
CMD-like	tr|A0ABP8TU33|A0ABP8TU33_9ACTN	185	0				
CMD-like	tr|A0ABQ4HXB0|A0ABQ4HXB0_9ACTN	149	0				
CMD-like	tr|A0ABQ4NN60|A0ABQ4NN60_9RHOB	123	0				
CMD-like	tr|A0ABQ4PYP3|A0ABQ4PYP3_9BURK	186	0				
CMD-like	tr|A0ABQ4Q0M0|A0ABQ4Q0M0_9BURK	165	0				
CMD-like	tr|A0ABQ4Q0M9|A0ABQ4Q0M9_9BURK	129	0				
CMD-like	tr|A0ABQ4R023|A0ABQ4R023_9HYPH	193	0				
CMD-like	tr|A0ABQ4R151|A0ABQ4R151_9HYPH	179	0				
CMD-like	tr|A0ABQ4SIP9|A0ABQ4SIP9_9HYPH	149	0				
CMD-like	tr|A0ABQ4SMZ5|A0ABQ4SMZ5_9HYPH	184	0				
CMD-like	tr|A0ABQ5JLY5|A0ABQ5JLY5_9LACO	126	0				
CMD-like	tr|A0ABQ5NY59|A0ABQ5NY59_9ACTN	185	0				
CMD-like	tr|A0ABQ5Q795|A0ABQ5Q795_9BACT	131	0				
CMD-like	tr|A0ABQ5Q9M1|A0ABQ5Q9M1_9BACT	149	0				
CMD-like	tr|A0ABQ5QK75|A0ABQ5QK75_9ACTN	178	0				
CMD-like	tr|A0ABQ5R4G7|A0ABQ5R4G7_9ACTN	186	0				
CMD-like	tr|A0ABQ5R7I4|A0ABQ5R7I4_9ACTN	196	0				
CMD-like	tr|A0ABQ5SRD8|A0ABQ5SRD8_9ACTN	162	0				
CMD-like	tr|A0ABQ5SRM9|A0ABQ5SRM9_9ACTN	140	0				
CMD-like	tr|A0ABQ5UXK2|A0ABQ5UXK2_9PROT	189	0				
CMD-like	tr|A0ABQ5W4D7|A0ABQ5W4D7_9HYPH	123	0				
CMD-like	tr|A0ABQ5X8P9|A0ABQ5X8P9_9GAMM	185	0				
CMD-like	tr|A0ABQ5XIU6|A0ABQ5XIU6_9GAMM	192	0				
